task,architecture,profile,method,block,B
single_shape,TinyCNN,release_default,auroc,5024,0.06355779925894223
single_shape,TinyCNN,release_default,auroc,5025,0.09980854865589472
single_shape,TinyCNN,release_default,auroc,5026,0.08359091266110208
single_shape,TinyCNN,release_default,auroc,5027,0.044228940033437913
single_shape,TinyCNN,release_default,auroc,5028,0.048595799478666823
single_shape,TinyCNN,release_default,auroc,5029,0.08235156712893504
single_shape,TinyCNN,release_default,auroc,5030,0.116596535006605
single_shape,TinyCNN,release_default,auroc,5031,0.10987407297012736
single_shape,TinyCNN,release_default,auroc,5032,-0.09675850058357416
single_shape,TinyCNN,release_default,auroc,5033,0.056444551418718125
single_shape,TinyCNN,release_default,auroc,5034,0.17316098264251156
single_shape,TinyCNN,release_default,auroc,5035,0.16454794576194998
single_shape,TinyCNN,release_default,auroc,5036,0.12563402414018193
single_shape,TinyCNN,release_default,auroc,5037,0.1442047078048977
single_shape,TinyCNN,release_default,auroc,5038,0.15166618517186314
single_shape,TinyCNN,release_default,auroc,5039,0.12137301616638946
single_shape,TinyCNN,release_default,auroc,5040,-0.0172314418230069
single_shape,TinyCNN,release_default,auroc,5041,0.006421414161812133
single_shape,TinyCNN,release_default,auroc,5042,0.10764250095230082
single_shape,TinyCNN,release_default,auroc,5043,0.04218085003826155
single_shape,TinyCNN,release_default,auroc,5044,0.08426362676974797
single_shape,TinyCNN,release_default,auroc,5045,0.2600131826982063
single_shape,TinyCNN,release_default,auroc,5046,0.07298483245583354
single_shape,TinyCNN,release_default,auroc,5047,0.12440944860964398
single_shape,TinyCNN,release_default,auroc,5048,0.013793268141134407
single_shape,TinyCNN,release_default,auroc,5049,0.054214863685613734
single_shape,TinyCNN,release_late,auroc,5000,0.10697497151519458
single_shape,TinyCNN,release_late,auroc,5001,0.10429575512627143
single_shape,TinyCNN,release_late,auroc,5002,0.09332177112961715
single_shape,TinyCNN,release_late,auroc,5003,0.050802221559586136
single_shape,TinyCNN,release_late,auroc,5004,0.10127165094542867
single_shape,TinyCNN,release_late,auroc,5005,0.09687161202076139
single_shape,TinyCNN,release_late,auroc,5006,0.07145069274400784
single_shape,TinyCNN,release_late,auroc,5007,0.12035787708333878
single_shape,TinyCNN,release_late,auroc,5008,0.12768418283011002
single_shape,TinyCNN,release_late,auroc,5009,-0.022199282348125904
single_shape,TinyCNN,release_late,auroc,5010,0.09272513423695805
single_shape,TinyCNN,release_late,auroc,5011,0.023230369790332328
single_shape,TinyCNN,release_late,auroc,5012,0.12434629242232775
single_shape,TinyCNN,release_late,auroc,5013,0.05440065204872252
single_shape,TinyCNN,release_late,auroc,5014,0.09869438130387675
single_shape,TinyCNN,release_late,auroc,5015,0.1488743553930591
single_shape,TinyCNN,release_late,auroc,5016,0.13577057820336214
single_shape,TinyCNN,release_late,auroc,5017,0.03424488997798747
single_shape,TinyCNN,release_late,auroc,5018,0.19408664101106848
single_shape,TinyCNN,release_late,auroc,5019,0.11658080181258651
single_shape,TinyCNN,release_late,auroc,5020,0.0692657576846552
single_shape,TinyCNN,release_late,auroc,5021,0.04335666182498993
single_shape,TinyCNN,release_late,auroc,5022,0.10648940682047686
single_shape,TinyCNN,release_late,auroc,5023,0.027905121699614566
single_shape,TinyCNN,release_late,auroc,5024,0.03797708439481157
single_shape,TinyCNN,release_late,auroc,5025,0.0689574165994789
single_shape,TinyCNN,release_late,auroc,5026,0.08645427778445841
single_shape,TinyCNN,release_late,auroc,5027,0.08317637075133477
single_shape,TinyCNN,release_late,auroc,5028,0.07717253514954248
single_shape,TinyCNN,release_late,auroc,5029,0.08841664912562464
single_shape,TinyCNN,release_late,auroc,5030,0.07790685522485719
single_shape,TinyCNN,release_late,auroc,5031,0.07504947255601457
single_shape,TinyCNN,release_late,auroc,5032,-0.02856389140505161
single_shape,TinyCNN,release_late,auroc,5033,0.094981059296528
single_shape,TinyCNN,release_late,auroc,5034,0.16731993623225683
single_shape,TinyCNN,release_late,auroc,5035,0.18034278314324753
single_shape,TinyCNN,release_late,auroc,5036,0.2101077465953745
single_shape,TinyCNN,release_late,auroc,5037,0.09460248015417694
single_shape,TinyCNN,release_late,auroc,5038,0.14837030677506025
single_shape,TinyCNN,release_late,auroc,5039,0.0819655487168609
single_shape,TinyCNN,release_late,auroc,5040,0.0451537000658197
single_shape,TinyCNN,release_late,auroc,5041,-0.005954831002887462
single_shape,TinyCNN,release_late,auroc,5042,0.0808266043057348
single_shape,TinyCNN,release_late,auroc,5043,0.023090890642164963
single_shape,TinyCNN,release_late,auroc,5044,0.09143575383975483
single_shape,TinyCNN,release_late,auroc,5045,0.16471377119531289
single_shape,TinyCNN,release_late,auroc,5046,0.08249343191017022
single_shape,TinyCNN,release_late,auroc,5047,0.10323730600954145
single_shape,TinyCNN,release_late,auroc,5048,0.04077895393654679
single_shape,TinyCNN,release_late,auroc,5049,0.041946321331110425
single_shape,TinyCNN,template_init,validation_patch,5000,0.11280584542553623
single_shape,TinyCNN,template_init,validation_patch,5001,0.13194616616925087
single_shape,TinyCNN,template_init,validation_patch,5002,0.08190977039471231
single_shape,TinyCNN,template_init,validation_patch,5003,0.13966090103189577
single_shape,TinyCNN,template_init,validation_patch,5004,0.06195701470857018
single_shape,TinyCNN,template_init,validation_patch,5005,0.0710556701338364
single_shape,TinyCNN,template_init,validation_patch,5006,0.09561934398219546
single_shape,TinyCNN,template_init,validation_patch,5007,0.05521496371278528
single_shape,TinyCNN,template_init,validation_patch,5008,0.178496633096614
single_shape,TinyCNN,template_init,validation_patch,5009,0.08030317184007763
single_shape,TinyCNN,template_init,validation_patch,5010,0.07231812262041837
single_shape,TinyCNN,template_init,validation_patch,5011,0.009843439940363685
single_shape,TinyCNN,template_init,validation_patch,5012,0.16727007764841395
single_shape,TinyCNN,template_init,validation_patch,5013,-0.009675989441740307
single_shape,TinyCNN,template_init,validation_patch,5014,0.12239471951654246
single_shape,TinyCNN,template_init,validation_patch,5015,0.09517671186609244
single_shape,TinyCNN,template_init,validation_patch,5016,0.08216076029332864
single_shape,TinyCNN,template_init,validation_patch,5017,0.036905422569966595
single_shape,TinyCNN,template_init,validation_patch,5018,0.09716796621089013
single_shape,TinyCNN,template_init,validation_patch,5019,0.06511022454906007
single_shape,TinyCNN,template_init,validation_patch,5020,0.08578139276544577
single_shape,TinyCNN,template_init,validation_patch,5021,0.1483500263152044
single_shape,TinyCNN,template_init,validation_patch,5022,0.035655610660181025
single_shape,TinyCNN,template_init,validation_patch,5023,0.05001171785174929
single_shape,TinyCNN,template_init,validation_patch,5024,0.07142415512480604
single_shape,TinyCNN,template_init,validation_patch,5025,0.014144288493438906
single_shape,TinyCNN,template_init,validation_patch,5026,0.09719920184836156
single_shape,TinyCNN,template_init,validation_patch,5027,0.08617592030186244
single_shape,TinyCNN,template_init,validation_patch,5028,-0.04485017021191634
single_shape,TinyCNN,template_init,validation_patch,5029,0.11139669251258039
single_shape,TinyCNN,template_init,validation_patch,5030,0.09293447508469777
single_shape,TinyCNN,template_init,validation_patch,5031,0.056162043636082626
single_shape,TinyCNN,template_init,validation_patch,5032,0.050575998363471986
single_shape,TinyCNN,template_init,validation_patch,5033,0.13339129790650034
single_shape,TinyCNN,template_init,validation_patch,5034,0.11495261869506168
single_shape,TinyCNN,template_init,validation_patch,5035,0.1836242610772551
single_shape,TinyCNN,template_init,validation_patch,5036,-0.0011265507388372176
single_shape,TinyCNN,template_init,validation_patch,5037,0.16284108665558517
single_shape,TinyCNN,template_init,validation_patch,5038,0.05017078979252537
single_shape,TinyCNN,template_init,validation_patch,5039,0.0846807681634838
single_shape,TinyCNN,template_init,validation_patch,5040,0.0279717286854258
single_shape,TinyCNN,template_init,validation_patch,5041,0.14275830714047882
single_shape,TinyCNN,template_init,validation_patch,5042,0.06282789234097125
single_shape,TinyCNN,template_init,validation_patch,5043,0.10954687192559343
single_shape,TinyCNN,template_init,validation_patch,5044,0.02088947944144115
single_shape,TinyCNN,template_init,validation_patch,5045,0.15218886106505614
single_shape,TinyCNN,template_init,validation_patch,5046,-0.017218670281572424
single_shape,TinyCNN,template_init,validation_patch,5047,0.06911706285728952
single_shape,TinyCNN,template_init,validation_patch,5048,0.037563155974960294
single_shape,TinyCNN,template_init,validation_patch,5049,0.13509928674250238
single_shape,TinyCNN,retention_0p1,validation_patch,5000,0.08006355890002653
single_shape,TinyCNN,retention_0p1,validation_patch,5001,0.15519883853603478
single_shape,TinyCNN,retention_0p1,validation_patch,5002,-0.006908118158713006
single_shape,TinyCNN,retention_0p1,validation_patch,5003,0.0516642246389547
single_shape,TinyCNN,retention_0p1,validation_patch,5004,0.08586214465388636
single_shape,TinyCNN,retention_0p1,validation_patch,5005,0.032581164975092614
single_shape,TinyCNN,retention_0p1,validation_patch,5006,0.0018000965990619955
single_shape,TinyCNN,retention_0p1,validation_patch,5007,0.06800665058322003
single_shape,TinyCNN,retention_0p1,validation_patch,5008,0.09936603406778144
single_shape,TinyCNN,retention_0p1,validation_patch,5009,0.07057718972739868
single_shape,TinyCNN,retention_0p1,validation_patch,5010,0.025115723566659642
single_shape,TinyCNN,retention_0p1,validation_patch,5011,-0.0009638633070529479
single_shape,TinyCNN,retention_0p1,validation_patch,5012,0.06797610246225988
single_shape,TinyCNN,retention_0p1,validation_patch,5013,0.06496974644917192
single_shape,TinyCNN,retention_0p1,validation_patch,5014,-0.00601112102675283
single_shape,TinyCNN,retention_0p1,validation_patch,5015,0.11606237151056614
single_shape,TinyCNN,retention_0p1,validation_patch,5016,0.05246867145241174
single_shape,TinyCNN,retention_0p1,validation_patch,5017,0.0884666581310925
single_shape,TinyCNN,retention_0p1,validation_patch,5018,0.04636945916142987
single_shape,TinyCNN,retention_0p1,validation_patch,5019,0.025209964560393983
single_shape,TinyCNN,retention_0p1,validation_patch,5020,0.02374196808790069
single_shape,TinyCNN,retention_0p1,validation_patch,5021,0.07511560263420403
single_shape,TinyCNN,retention_0p1,validation_patch,5022,0.017015389451051854
single_shape,TinyCNN,retention_0p1,validation_patch,5023,0.02566859663440124
single_shape,TinyCNN,retention_0p1,validation_patch,5024,0.06524552988206966
single_shape,TinyCNN,retention_0p1,validation_patch,5025,0.01804370529085303
single_shape,TinyCNN,retention_0p1,validation_patch,5026,0.05380154578949753
single_shape,TinyCNN,retention_0p1,validation_patch,5027,0.11674213804810613
single_shape,TinyCNN,retention_0p1,validation_patch,5028,0.024121115118418968
single_shape,TinyCNN,retention_0p1,validation_patch,5029,0.06413239628784156
single_shape,TinyCNN,retention_0p1,validation_patch,5030,0.008890160700400995
single_shape,TinyCNN,retention_0p1,validation_patch,5031,0.07629219479165061
single_shape,TinyCNN,retention_0p1,validation_patch,5032,0.06214644705893163
single_shape,TinyCNN,retention_0p1,validation_patch,5033,0.09612433457522213
single_shape,TinyCNN,retention_0p1,validation_patch,5034,0.10895822898745489
single_shape,TinyCNN,retention_0p1,validation_patch,5035,0.12242596765978747
single_shape,TinyCNN,retention_0p1,validation_patch,5036,-0.02160039669127678
single_shape,TinyCNN,retention_0p1,validation_patch,5037,0.15364212651478354
single_shape,TinyCNN,retention_0p1,validation_patch,5038,0.04704531187918437
single_shape,TinyCNN,retention_0p1,validation_patch,5039,0.0635162991183823
single_shape,TinyCNN,retention_0p1,validation_patch,5040,0.011987991680650456
single_shape,TinyCNN,retention_0p1,validation_patch,5041,0.08140959562967492
single_shape,TinyCNN,retention_0p1,validation_patch,5042,0.030275798111432883
single_shape,TinyCNN,retention_0p1,validation_patch,5043,0.010610995456976635
single_shape,TinyCNN,retention_0p1,validation_patch,5044,0.03398550609506801
single_shape,TinyCNN,retention_0p1,validation_patch,5045,0.04039953041481681
single_shape,TinyCNN,retention_0p1,validation_patch,5046,-0.04626231681746962
single_shape,TinyCNN,retention_0p1,validation_patch,5047,0.04954882046695924
single_shape,TinyCNN,retention_0p1,validation_patch,5048,0.07913743707713394
single_shape,TinyCNN,retention_0p1,validation_patch,5049,0.09828800863463338
single_shape,TinyCNN,release_early,validation_patch,5000,0.10832668959876302
single_shape,TinyCNN,release_early,validation_patch,5001,0.1269803165268248
single_shape,TinyCNN,release_early,validation_patch,5002,0.06536379962566774
single_shape,TinyCNN,release_early,validation_patch,5003,-0.04138806619581764
single_shape,TinyCNN,release_early,validation_patch,5004,0.06849883913353694
single_shape,TinyCNN,release_early,validation_patch,5005,0.09073117902052813
single_shape,TinyCNN,release_early,validation_patch,5006,0.09215883192751029
single_shape,TinyCNN,release_early,validation_patch,5007,0.07255091220584164
single_shape,TinyCNN,release_early,validation_patch,5008,0.14419115502148933
single_shape,TinyCNN,release_early,validation_patch,5009,0.07431879982020057
single_shape,TinyCNN,release_early,validation_patch,5010,0.09477211424576215
single_shape,TinyCNN,release_early,validation_patch,5011,0.004696345581186145
single_shape,TinyCNN,release_early,validation_patch,5012,0.10811468741831881
single_shape,TinyCNN,release_early,validation_patch,5013,0.006146918060167872
single_shape,TinyCNN,release_early,validation_patch,5014,0.09566550027380122
single_shape,TinyCNN,release_early,validation_patch,5015,0.11092936266460879
single_shape,TinyCNN,release_early,validation_patch,5016,0.057531645118042096
single_shape,TinyCNN,release_early,validation_patch,5017,0.07818100533169803
single_shape,TinyCNN,release_early,validation_patch,5018,0.13770426932949797
single_shape,TinyCNN,release_early,validation_patch,5019,0.10717579791410248
single_shape,TinyCNN,release_early,validation_patch,5020,0.07480203451399808
single_shape,TinyCNN,release_early,validation_patch,5021,0.14223557809504378
single_shape,TinyCNN,release_early,validation_patch,5022,0.10215470700431528
single_shape,TinyCNN,release_early,validation_patch,5023,0.02564651841230814
single_shape,TinyCNN,release_early,validation_patch,5024,0.022556623195991943
single_shape,TinyCNN,release_early,validation_patch,5025,0.06750126651713717
single_shape,TinyCNN,release_early,validation_patch,5026,0.12385450441001994
single_shape,TinyCNN,release_early,validation_patch,5027,0.08398506131160366
single_shape,TinyCNN,release_early,validation_patch,5028,0.002322660656210729
single_shape,TinyCNN,release_early,validation_patch,5029,0.08405250329141872
single_shape,TinyCNN,release_early,validation_patch,5030,0.034564780684804064
single_shape,TinyCNN,release_early,validation_patch,5031,0.027199105014366398
single_shape,TinyCNN,release_early,validation_patch,5032,0.051840872014161765
single_shape,TinyCNN,release_early,validation_patch,5033,0.10928821336134042
single_shape,TinyCNN,release_early,validation_patch,5034,0.13992722746896213
single_shape,TinyCNN,release_early,validation_patch,5035,0.168474109810833
single_shape,TinyCNN,release_early,validation_patch,5036,-0.012838696103358582
single_shape,TinyCNN,release_early,validation_patch,5037,0.17257770222378488
single_shape,TinyCNN,release_early,validation_patch,5038,0.03768608024428982
single_shape,TinyCNN,release_early,validation_patch,5039,0.12132719463050956
single_shape,TinyCNN,release_early,validation_patch,5040,0.038709830007249646
single_shape,TinyCNN,release_early,validation_patch,5041,0.1682796924783308
single_shape,TinyCNN,release_early,validation_patch,5042,0.06252029344121396
