task,architecture,block,condition,epoch,train_ce,retention_penalty,train_acc,val_ce,val_acc
single_shape,TinyCNN,block02,frozen_templates,29,1.1761325597763062,0.0,0.69921875,1.1801257133483887,0.69140625
single_shape,TinyCNN,block02,frozen_templates,30,1.1693773567676544,0.0,0.693359375,1.1729400157928467,0.66796875
single_shape,TinyCNN,block02,frozen_templates,31,1.1626016199588776,0.0,0.66796875,1.1657922267913818,0.66015625
single_shape,TinyCNN,block02,frozen_templates,32,1.155447632074356,0.0,0.689453125,1.1586639881134033,0.703125
single_shape,TinyCNN,block02,frozen_templates,33,1.1480447947978973,0.0,0.716796875,1.1514352560043335,0.734375
single_shape,TinyCNN,block02,frozen_templates,34,1.141186237335205,0.0,0.75390625,1.144415020942688,0.76171875
single_shape,TinyCNN,block02,frozen_templates,35,1.1344088017940521,0.0,0.7734375,1.137380838394165,0.76171875
single_shape,TinyCNN,block02,frozen_templates,36,1.1267911791801453,0.0,0.7734375,1.1302624940872192,0.7578125
single_shape,TinyCNN,block02,frozen_templates,37,1.120177447795868,0.0,0.767578125,1.123403787612915,0.7578125
single_shape,TinyCNN,block02,frozen_templates,38,1.1133436858654022,0.0,0.77734375,1.1163519620895386,0.7734375
single_shape,TinyCNN,block02,frozen_templates,39,1.1071228981018066,0.0,0.787109375,1.1093924045562744,0.81640625
single_shape,TinyCNN,block02,frozen_templates,40,1.099688559770584,0.0,0.8125,1.1024439334869385,0.8203125
single_shape,TinyCNN,block02,random,1,1.3609535992145538,0.0,0.25390625,1.3178722858428955,0.421875
single_shape,TinyCNN,block02,random,2,1.2959829270839691,0.0,0.462890625,1.2680754661560059,0.546875
single_shape,TinyCNN,block02,random,3,1.246663361787796,0.0,0.65625,1.2215523719787598,0.68359375
single_shape,TinyCNN,block02,random,4,1.1944739818572998,0.0,0.697265625,1.1725430488586426,0.70703125
single_shape,TinyCNN,block02,random,5,1.1426587402820587,0.0,0.71484375,1.120951533317566,0.7265625
single_shape,TinyCNN,block02,random,6,1.0885817408561707,0.0,0.736328125,1.065920352935791,0.73828125
single_shape,TinyCNN,block02,random,7,1.0296702980995178,0.0,0.740234375,1.0063406229019165,0.7421875
single_shape,TinyCNN,block02,random,8,0.967556893825531,0.0,0.767578125,0.9430549740791321,0.90234375
single_shape,TinyCNN,block02,random,9,0.9029409736394882,0.0,0.947265625,0.8774327635765076,0.96875
single_shape,TinyCNN,block02,random,10,0.8375447541475296,0.0,0.970703125,0.8112903237342834,0.984375
single_shape,TinyCNN,block02,random,11,0.7691367268562317,0.0,0.990234375,0.7437838315963745,1.0
single_shape,TinyCNN,block02,random,12,0.7014925926923752,0.0,0.99609375,0.6764645576477051,1.0
single_shape,TinyCNN,block02,random,13,0.6343422830104828,0.0,0.998046875,0.6109161972999573,1.0
single_shape,TinyCNN,block02,random,14,0.5683655142784119,0.0,1.0,0.5469761490821838,1.0
single_shape,TinyCNN,block02,random,15,0.505858026444912,0.0,1.0,0.48666244745254517,1.0
single_shape,TinyCNN,block02,random,16,0.44678696244955063,0.0,1.0,0.4296441674232483,1.0
single_shape,TinyCNN,block02,random,17,0.3924172446131706,0.0,1.0,0.3774765133857727,1.0
single_shape,TinyCNN,block02,random,18,0.34278979152441025,0.0,1.0,0.33118048310279846,1.0
single_shape,TinyCNN,block02,random,19,0.299320787191391,0.0,1.0,0.290362685918808,1.0
single_shape,TinyCNN,block02,random,20,0.2612741030752659,0.0,1.0,0.25507795810699463,1.0
single_shape,TinyCNN,block02,random,21,0.2282615378499031,0.0,1.0,0.22448837757110596,1.0
single_shape,TinyCNN,block02,random,22,0.2005470022559166,0.0,1.0,0.19861820340156555,1.0
single_shape,TinyCNN,block02,random,23,0.1768549382686615,0.0,1.0,0.17664818465709686,1.0
single_shape,TinyCNN,block02,random,24,0.15674161165952682,0.0,1.0,0.15785136818885803,1.0
single_shape,TinyCNN,block02,random,25,0.13954658806324005,0.0,1.0,0.14183500409126282,1.0
single_shape,TinyCNN,block02,random,26,0.1250952184200287,0.0,1.0,0.12819531559944153,1.0
single_shape,TinyCNN,block02,random,27,0.11265178583562374,0.0,1.0,0.11629074811935425,1.0
single_shape,TinyCNN,block02,random,28,0.10188163071870804,0.0,1.0,0.10614221543073654,1.0
single_shape,TinyCNN,block02,random,29,0.09260742738842964,0.0,1.0,0.09729667752981186,1.0
single_shape,TinyCNN,block02,random,30,0.08479633182287216,0.0,1.0,0.08958101272583008,1.0
single_shape,TinyCNN,block02,random,31,0.07786848768591881,0.0,1.0,0.08282852917909622,1.0
single_shape,TinyCNN,block02,random,32,0.0718709509819746,0.0,1.0,0.07683700323104858,1.0
single_shape,TinyCNN,block02,random,33,0.06653913762420416,0.0,1.0,0.0715971440076828,1.0
single_shape,TinyCNN,block02,random,34,0.06173305679112673,0.0,1.0,0.06688664853572845,1.0
single_shape,TinyCNN,block02,random,35,0.057511089369654655,0.0,1.0,0.06273430585861206,1.0
single_shape,TinyCNN,block02,random,36,0.05376408249139786,0.0,1.0,0.05896000564098358,1.0
single_shape,TinyCNN,block02,random,37,0.05038595199584961,0.0,1.0,0.055573612451553345,1.0
single_shape,TinyCNN,block02,random,38,0.047397163696587086,0.0,1.0,0.052471261471509933,1.0
single_shape,TinyCNN,block02,random,39,0.044659475795924664,0.0,1.0,0.04965171217918396,1.0
single_shape,TinyCNN,block02,random,40,0.04215505812317133,0.0,1.0,0.047099802643060684,1.0
single_shape,TinyCNN,block02,random_unitnorm,1,1.362902045249939,0.0,0.251953125,1.309072494506836,0.3828125
single_shape,TinyCNN,block02,random_unitnorm,2,1.2861135601997375,0.0,0.46484375,1.2544922828674316,0.66796875
single_shape,TinyCNN,block02,random_unitnorm,3,1.2350425124168396,0.0,0.634765625,1.2086178064346313,0.6171875
single_shape,TinyCNN,block02,random_unitnorm,4,1.1833908557891846,0.0,0.625,1.1601513624191284,0.66796875
single_shape,TinyCNN,block02,random_unitnorm,5,1.131237417459488,0.0,0.697265625,1.1073588132858276,0.71875
single_shape,TinyCNN,block02,random_unitnorm,6,1.077846109867096,0.0,0.736328125,1.0538846254348755,0.74609375
single_shape,TinyCNN,block02,random_unitnorm,7,1.0196289718151093,0.0,0.73828125,0.996824324131012,0.77734375
single_shape,TinyCNN,block02,random_unitnorm,8,0.9590364098548889,0.0,0.8515625,0.93650883436203,0.921875
single_shape,TinyCNN,block02,random_unitnorm,9,0.8963398784399033,0.0,0.95703125,0.8743303418159485,0.97265625
single_shape,TinyCNN,block02,random_unitnorm,10,0.8342131674289703,0.0,0.9765625,0.8120743036270142,0.98828125
single_shape,TinyCNN,block02,random_unitnorm,11,0.7688610553741455,0.0,0.98828125,0.7482761144638062,1.0
single_shape,TinyCNN,block02,random_unitnorm,12,0.7042929232120514,0.0,0.994140625,0.684585690498352,1.0
single_shape,TinyCNN,block02,random_unitnorm,13,0.6405961215496063,0.0,0.998046875,0.6220173835754395,1.0
single_shape,TinyCNN,block02,random_unitnorm,14,0.5777083039283752,0.0,1.0,0.5608312487602234,1.0
single_shape,TinyCNN,block02,random_unitnorm,15,0.5175105333328247,0.0,1.0,0.5031176209449768,1.0
single_shape,TinyCNN,block02,random_unitnorm,16,0.4609478786587715,0.0,1.0,0.44849684834480286,1.0
single_shape,TinyCNN,block02,random_unitnorm,17,0.4084935039281845,0.0,1.0,0.39775535464286804,1.0
single_shape,TinyCNN,block02,random_unitnorm,18,0.35977426171302795,0.0,1.0,0.3516281545162201,1.0
single_shape,TinyCNN,block02,random_unitnorm,19,0.3164183050394058,0.0,1.0,0.309979647397995,1.0
single_shape,TinyCNN,block02,random_unitnorm,20,0.2775140181183815,0.0,1.0,0.273278146982193,1.0
single_shape,TinyCNN,block02,random_unitnorm,21,0.2432606965303421,0.0,1.0,0.2410506159067154,1.0
single_shape,TinyCNN,block02,random_unitnorm,22,0.21422890573740005,0.0,1.0,0.21361611783504486,1.0
single_shape,TinyCNN,block02,random_unitnorm,23,0.18928895145654678,0.0,1.0,0.19010400772094727,1.0
single_shape,TinyCNN,block02,random_unitnorm,24,0.1679779663681984,0.0,1.0,0.16994436085224152,1.0
single_shape,TinyCNN,block02,random_unitnorm,25,0.1496742181479931,0.0,1.0,0.1527833193540573,1.0
single_shape,TinyCNN,block02,random_unitnorm,26,0.13428376987576485,0.0,1.0,0.13812069594860077,1.0
single_shape,TinyCNN,block02,random_unitnorm,27,0.12097025290131569,0.0,1.0,0.12527713179588318,1.0
single_shape,TinyCNN,block02,random_unitnorm,28,0.10942265577614307,0.0,1.0,0.11429256200790405,1.0
single_shape,TinyCNN,block02,random_unitnorm,29,0.0994603019207716,0.0,1.0,0.1046755388379097,1.0
single_shape,TinyCNN,block02,random_unitnorm,30,0.09103263169527054,0.0,1.0,0.09633275866508484,1.0
single_shape,TinyCNN,block02,random_unitnorm,31,0.08357593603432178,0.0,1.0,0.08902538567781448,1.0
single_shape,TinyCNN,block02,random_unitnorm,32,0.07710752822458744,0.0,1.0,0.08256552368402481,1.0
single_shape,TinyCNN,block02,random_unitnorm,33,0.07136828079819679,0.0,1.0,0.07688409835100174,1.0
single_shape,TinyCNN,block02,random_unitnorm,34,0.06620575301349163,0.0,1.0,0.07177183777093887,1.0
single_shape,TinyCNN,block02,random_unitnorm,35,0.06165686156600714,0.0,1.0,0.06723753362894058,1.0
single_shape,TinyCNN,block02,random_unitnorm,36,0.05760189052671194,0.0,1.0,0.06316085904836655,1.0
single_shape,TinyCNN,block02,random_unitnorm,37,0.05395294073969126,0.0,1.0,0.05951905995607376,1.0
single_shape,TinyCNN,block02,random_unitnorm,38,0.050718508660793304,0.0,1.0,0.056200772523880005,1.0
single_shape,TinyCNN,block02,random_unitnorm,39,0.04775937367230654,0.0,1.0,0.053162746131420135,1.0
single_shape,TinyCNN,block02,random_unitnorm,40,0.04504971392452717,0.0,1.0,0.05040045082569122,1.0
single_shape,TinyCNN,block02,spectrum_init,1,1.4317657947540283,0.0,0.25,1.3326668739318848,0.2578125
single_shape,TinyCNN,block02,spectrum_init,2,1.3059914708137512,0.0,0.421875,1.2660243511199951,0.65625
single_shape,TinyCNN,block02,spectrum_init,3,1.2545302212238312,0.0,0.544921875,1.2255610227584839,0.484375
single_shape,TinyCNN,block02,spectrum_init,4,1.2077552676200867,0.0,0.5,1.1760153770446777,0.578125
single_shape,TinyCNN,block02,spectrum_init,5,1.1553612351417542,0.0,0.626953125,1.1233224868774414,0.7890625
single_shape,TinyCNN,block02,spectrum_init,6,1.1063216626644135,0.0,0.876953125,1.0756092071533203,0.94140625
single_shape,TinyCNN,block02,spectrum_init,7,1.0549515783786774,0.0,0.94921875,1.0288734436035156,0.94921875
single_shape,TinyCNN,block02,spectrum_init,8,1.0053008943796158,0.0,0.958984375,0.9806599617004395,0.953125
single_shape,TinyCNN,block02,spectrum_init,9,0.9538533538579941,0.0,0.966796875,0.9302672147750854,0.953125
single_shape,TinyCNN,block02,spectrum_init,10,0.902513712644577,0.0,0.966796875,0.8795223236083984,0.9609375
single_shape,TinyCNN,block02,spectrum_init,11,0.8475900292396545,0.0,0.970703125,0.8272233009338379,0.97265625
single_shape,TinyCNN,block02,spectrum_init,12,0.794398695230484,0.0,0.986328125,0.7736892700195312,0.9921875
single_shape,TinyCNN,block02,spectrum_init,13,0.7398083508014679,0.0,0.990234375,0.7201998233795166,0.99609375
single_shape,TinyCNN,block02,spectrum_init,14,0.6851646602153778,0.0,0.998046875,0.6667493581771851,0.99609375
single_shape,TinyCNN,block02,spectrum_init,15,0.6315473765134811,0.0,1.0,0.614295482635498,0.99609375
single_shape,TinyCNN,block02,spectrum_init,16,0.5792419016361237,0.0,1.0,0.563441812992096,0.99609375
single_shape,TinyCNN,block02,spectrum_init,17,0.5291884019970894,0.0,1.0,0.5149597525596619,0.99609375
single_shape,TinyCNN,block02,spectrum_init,18,0.48149143159389496,0.0,1.0,0.4688749313354492,0.99609375
single_shape,TinyCNN,block02,spectrum_init,19,0.43668387830257416,0.0,1.0,0.42596277594566345,0.99609375
single_shape,TinyCNN,block02,spectrum_init,20,0.3952976167201996,0.0,1.0,0.38649746775627136,0.99609375
single_shape,TinyCNN,block02,spectrum_init,21,0.35692059993743896,0.0,1.0,0.3502848148345947,0.99609375
single_shape,TinyCNN,block02,spectrum_init,22,0.322308748960495,0.0,1.0,0.31776151061058044,0.99609375
single_shape,TinyCNN,block02,spectrum_init,23,0.29114123433828354,0.0,1.0,0.2886056900024414,0.99609375
single_shape,TinyCNN,block02,spectrum_init,24,0.26335762441158295,0.0,1.0,0.26224467158317566,0.99609375
single_shape,TinyCNN,block02,spectrum_init,25,0.23856300860643387,0.0,1.0,0.23864604532718658,0.99609375
single_shape,TinyCNN,block02,spectrum_init,26,0.21618472412228584,0.0,1.0,0.21785320341587067,0.99609375
single_shape,TinyCNN,block02,spectrum_init,27,0.19636701047420502,0.0,1.0,0.19943773746490479,0.99609375
single_shape,TinyCNN,block02,spectrum_init,28,0.17876006290316582,0.0,1.0,0.1829705834388733,0.99609375
single_shape,TinyCNN,block02,spectrum_init,29,0.16301554813981056,0.0,1.0,0.16840684413909912,0.99609375
single_shape,TinyCNN,block02,spectrum_init,30,0.14957255870103836,0.0,1.0,0.15546263754367828,0.99609375
single_shape,TinyCNN,block02,spectrum_init,31,0.13725650310516357,0.0,1.0,0.14393866062164307,0.99609375
single_shape,TinyCNN,block02,spectrum_init,32,0.1264859065413475,0.0,1.0,0.13356193900108337,0.99609375
single_shape,TinyCNN,block02,spectrum_init,33,0.11673274636268616,0.0,1.0,0.12444967776536942,0.99609375
single_shape,TinyCNN,block02,spectrum_init,34,0.10804231651127338,0.0,1.0,0.11615797877311707,0.99609375
single_shape,TinyCNN,block02,spectrum_init,35,0.10035154223442078,0.0,1.0,0.108805350959301,0.99609375
single_shape,TinyCNN,block02,spectrum_init,36,0.09321953170001507,0.0,1.0,0.102176234126091,0.99609375
single_shape,TinyCNN,block02,spectrum_init,37,0.0869649089872837,0.0,1.0,0.09623126685619354,0.99609375
single_shape,TinyCNN,block02,spectrum_init,38,0.08133388869464397,0.0,1.0,0.09062545001506805,0.99609375
single_shape,TinyCNN,block02,spectrum_init,39,0.07629785127937794,0.0,1.0,0.08557295799255371,0.99609375
single_shape,TinyCNN,block02,spectrum_init,40,0.07155239582061768,0.0,1.0,0.08107061684131622,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,1,1.431896150112152,0.0018352787592448294,0.25,1.3332666158676147,0.2578125
single_shape,TinyCNN,block02,spectrum_retention_1,2,1.307018756866455,0.010904959286563098,0.416015625,1.2668615579605103,0.66015625
single_shape,TinyCNN,block02,spectrum_retention_1,3,1.2555396854877472,0.023329284973442554,0.57421875,1.226836085319519,0.5234375
single_shape,TinyCNN,block02,spectrum_retention_1,4,1.21065554022789,0.03616927191615105,0.525390625,1.1811667680740356,0.58984375
single_shape,TinyCNN,block02,spectrum_retention_1,5,1.1643729209899902,0.04793291352689266,0.646484375,1.1368772983551025,0.7421875
single_shape,TinyCNN,block02,spectrum_retention_1,6,1.1246971189975739,0.05925632640719414,0.798828125,1.099501132965088,0.90234375
single_shape,TinyCNN,block02,spectrum_retention_1,7,1.0839792788028717,0.0711504090577364,0.888671875,1.0638831853866577,0.91796875
single_shape,TinyCNN,block02,spectrum_retention_1,8,1.0462354719638824,0.08271612785756588,0.919921875,1.0276720523834229,0.92578125
single_shape,TinyCNN,block02,spectrum_retention_1,9,1.0084979981184006,0.09369228407740593,0.927734375,0.9918179512023926,0.9296875
single_shape,TinyCNN,block02,spectrum_retention_1,10,0.9744375795125961,0.10371365025639534,0.94140625,0.9590827226638794,0.9453125
single_shape,TinyCNN,block02,spectrum_retention_1,11,0.9381581395864487,0.11338453739881516,0.955078125,0.9256852269172668,0.9609375
single_shape,TinyCNN,block02,spectrum_retention_1,12,0.9041330814361572,0.12318406626582146,0.96484375,0.8924859762191772,0.96484375
single_shape,TinyCNN,block02,spectrum_retention_1,13,0.87068310379982,0.13250696659088135,0.974609375,0.8606637716293335,0.98046875
single_shape,TinyCNN,block02,spectrum_retention_1,14,0.8374194651842117,0.141387440264225,0.984375,0.8291800022125244,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,15,0.8058012127876282,0.14939098805189133,0.98828125,0.7993137240409851,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,16,0.7749253064393997,0.1569501832127571,0.994140625,0.7688916921615601,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,17,0.7447995096445084,0.16473416611552238,0.994140625,0.7391239404678345,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,18,0.715016558766365,0.17171330377459526,0.994140625,0.7107545733451843,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,19,0.6872804313898087,0.1777745708823204,0.99609375,0.6838124990463257,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,20,0.6602548658847809,0.1834031194448471,0.998046875,0.6572138071060181,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,21,0.6332733035087585,0.18856651335954666,0.998046875,0.6316632032394409,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,22,0.6082822680473328,0.19312355667352676,0.998046875,0.6077741384506226,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,23,0.5846127569675446,0.19707252457737923,0.998046875,0.5851455926895142,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,24,0.5624635815620422,0.20039376616477966,0.998046875,0.5637074112892151,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,25,0.5421169698238373,0.2031221091747284,0.998046875,0.5443940162658691,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,26,0.5225933641195297,0.20533671602606773,1.0,0.5259900093078613,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,27,0.5047199428081512,0.20700282603502274,1.0,0.5092657804489136,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,28,0.4893535301089287,0.20767542347311974,1.0,0.49425050616264343,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,29,0.4735277220606804,0.2079836204648018,1.0,0.47887861728668213,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,30,0.4593435674905777,0.20862749963998795,1.0,0.4656130075454712,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,31,0.4461042806506157,0.20884807780385017,1.0,0.4530816674232483,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,32,0.4346928596496582,0.20794042572379112,1.0,0.4430186450481415,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,33,0.4229232221841812,0.20683131739497185,1.0,0.4309605062007904,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,34,0.4114043042063713,0.20628272742033005,1.0,0.42033088207244873,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,35,0.40199654549360275,0.20520712062716484,1.0,0.4102414846420288,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,36,0.39099612832069397,0.20423804223537445,1.0,0.40112754702568054,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,37,0.3818688914179802,0.2032305970788002,1.0,0.39213693141937256,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,38,0.37347687780857086,0.20175598561763763,1.0,0.3838471472263336,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,39,0.36486339569091797,0.20071129128336906,1.0,0.37466397881507874,0.99609375
single_shape,TinyCNN,block02,spectrum_retention_1,40,0.3560945615172386,0.20037738978862762,1.0,0.36684688925743103,0.99609375
single_shape,TinyCNN,block02,template_init,1,1.464020311832428,0.0,0.25,1.3659781217575073,0.25
single_shape,TinyCNN,block02,template_init,2,1.3209789991378784,0.0,0.318359375,1.2895780801773071,0.5078125
single_shape,TinyCNN,block02,template_init,3,1.2671036124229431,0.0,0.49609375,1.2489211559295654,0.48828125
single_shape,TinyCNN,block02,template_init,4,1.2215179800987244,0.0,0.4921875,1.1996523141860962,0.49609375
single_shape,TinyCNN,block02,template_init,5,1.1682741343975067,0.0,0.5,1.1413236856460571,0.546875
single_shape,TinyCNN,block02,template_init,6,1.1148112118244171,0.0,0.666015625,1.090299367904663,0.83203125
single_shape,TinyCNN,block02,template_init,7,1.06224724650383,0.0,0.916015625,1.0423723459243774,0.91796875
single_shape,TinyCNN,block02,template_init,8,1.0134592056274414,0.0,0.947265625,0.9925052523612976,0.9375
single_shape,TinyCNN,block02,template_init,9,0.961741492152214,0.0,0.95703125,0.9399892687797546,0.96484375
single_shape,TinyCNN,block02,template_init,10,0.9103509783744812,0.0,0.962890625,0.8882380127906799,0.96484375
single_shape,TinyCNN,block02,template_init,11,0.8567786812782288,0.0,0.97265625,0.8364189267158508,0.9765625
single_shape,TinyCNN,block02,template_init,12,0.8046437948942184,0.0,0.978515625,0.7834954261779785,0.99609375
single_shape,TinyCNN,block02,template_init,13,0.7504317611455917,0.0,0.990234375,0.7301031351089478,1.0
single_shape,TinyCNN,block02,template_init,14,0.6953510195016861,0.0,0.994140625,0.6770845651626587,1.0
single_shape,TinyCNN,block02,template_init,15,0.641439363360405,0.0,1.0,0.6248252987861633,1.0
single_shape,TinyCNN,block02,template_init,16,0.5880865901708603,0.0,1.0,0.572955846786499,1.0
single_shape,TinyCNN,block02,template_init,17,0.5363123267889023,0.0,1.0,0.5230637192726135,1.0
single_shape,TinyCNN,block02,template_init,18,0.4865288957953453,0.0,1.0,0.475177139043808,1.0
single_shape,TinyCNN,block02,template_init,19,0.43974851071834564,0.0,1.0,0.43040338158607483,1.0
single_shape,TinyCNN,block02,template_init,20,0.3963860645890236,0.0,1.0,0.3891807496547699,1.0
single_shape,TinyCNN,block02,template_init,21,0.3558829501271248,0.0,1.0,0.3510035574436188,1.0
single_shape,TinyCNN,block02,template_init,22,0.31968770176172256,0.0,1.0,0.316595196723938,1.0
single_shape,TinyCNN,block02,template_init,23,0.2872219830751419,0.0,1.0,0.2856384813785553,1.0
single_shape,TinyCNN,block02,template_init,24,0.2583494745194912,0.0,1.0,0.2581190764904022,1.0
single_shape,TinyCNN,block02,template_init,25,0.23262657225131989,0.0,1.0,0.23396146297454834,1.0
single_shape,TinyCNN,block02,template_init,26,0.2099960371851921,0.0,1.0,0.21267662942409515,1.0
single_shape,TinyCNN,block02,template_init,27,0.19016942381858826,0.0,1.0,0.1935228407382965,1.0
single_shape,TinyCNN,block02,template_init,28,0.17254653200507164,0.0,1.0,0.17671361565589905,1.0
single_shape,TinyCNN,block02,template_init,29,0.15693088620901108,0.0,1.0,0.16177596151828766,1.0
single_shape,TinyCNN,block02,template_init,30,0.14352984353899956,0.0,1.0,0.1487080305814743,1.0
single_shape,TinyCNN,block02,template_init,31,0.1314035765826702,0.0,1.0,0.13705481588840485,1.0
single_shape,TinyCNN,block02,template_init,32,0.12078862451016903,0.0,1.0,0.12684553861618042,1.0
single_shape,TinyCNN,block02,template_init,33,0.11136607639491558,0.0,1.0,0.11767218261957169,1.0
single_shape,TinyCNN,block02,template_init,34,0.10287012532353401,0.0,1.0,0.10933561623096466,1.0
single_shape,TinyCNN,block02,template_init,35,0.09539416804909706,0.0,1.0,0.10194576531648636,1.0
single_shape,TinyCNN,block02,template_init,36,0.08872246369719505,0.0,1.0,0.09529092162847519,1.0
single_shape,TinyCNN,block02,template_init,37,0.0826583243906498,0.0,1.0,0.08932191133499146,1.0
single_shape,TinyCNN,block02,template_init,38,0.07733548246324062,0.0,1.0,0.08392417430877686,1.0
single_shape,TinyCNN,block02,template_init,39,0.07241985946893692,0.0,1.0,0.07891042530536652,1.0
single_shape,TinyCNN,block02,template_init,40,0.06792607717216015,0.0,1.0,0.07433544844388962,1.0
single_shape,TinyCNN,block02,template_retention_0.1,1,1.4640286564826965,0.002062714978819713,0.25,1.366027593612671,0.25
single_shape,TinyCNN,block02,template_retention_0.1,2,1.3210159540176392,0.014648997457697988,0.318359375,1.289427638053894,0.5078125
single_shape,TinyCNN,block02,template_retention_0.1,3,1.266776829957962,0.03327715815976262,0.5,1.248293399810791,0.4921875
single_shape,TinyCNN,block02,template_retention_0.1,4,1.2209730446338654,0.053430589847266674,0.494140625,1.1991618871688843,0.5
single_shape,TinyCNN,block02,template_retention_0.1,5,1.1684762835502625,0.07588520273566246,0.5,1.1421234607696533,0.55078125
single_shape,TinyCNN,block02,template_retention_0.1,6,1.1165053248405457,0.1030968688428402,0.681640625,1.0925906896591187,0.83984375
single_shape,TinyCNN,block02,template_retention_0.1,7,1.0654892921447754,0.13531913794577122,0.908203125,1.0461459159851074,0.91015625
single_shape,TinyCNN,block02,template_retention_0.1,8,1.0181036591529846,0.17197011783719063,0.943359375,0.997978925704956,0.9296875
single_shape,TinyCNN,block02,template_retention_0.1,9,0.9681008011102676,0.2131844311952591,0.955078125,0.9474880695343018,0.96484375
single_shape,TinyCNN,block02,template_retention_0.1,10,0.9189192950725555,0.2583271488547325,0.9609375,0.8981198668479919,0.96484375
single_shape,TinyCNN,block02,template_retention_0.1,11,0.8677617013454437,0.30666524916887283,0.96875,0.848913311958313,0.97265625
single_shape,TinyCNN,block02,template_retention_0.1,12,0.818561315536499,0.35804756730794907,0.9765625,0.7991046905517578,0.99609375
single_shape,TinyCNN,block02,template_retention_0.1,13,0.7674743235111237,0.4115963652729988,0.98828125,0.7489587664604187,1.0
single_shape,TinyCNN,block02,template_retention_0.1,14,0.7158477157354355,0.46706572920084,0.990234375,0.6990174055099487,1.0
single_shape,TinyCNN,block02,template_retention_0.1,15,0.66526298224926,0.5242293030023575,1.0,0.6497519016265869,1.0
single_shape,TinyCNN,block02,template_retention_0.1,16,0.6150665134191513,0.5825785845518112,1.0,0.6009750962257385,1.0
single_shape,TinyCNN,block02,template_retention_0.1,17,0.5661473870277405,0.64143405854702,1.0,0.5539735555648804,1.0
single_shape,TinyCNN,block02,template_retention_0.1,18,0.518994003534317,0.6995733678340912,1.0,0.5086729526519775,1.0
single_shape,TinyCNN,block02,template_retention_0.1,19,0.4743453115224838,0.7562448978424072,1.0,0.46584782004356384,1.0
single_shape,TinyCNN,block02,template_retention_0.1,20,0.4324331656098366,0.8117180317640305,1.0,0.4260190427303314,1.0
single_shape,TinyCNN,block02,template_retention_0.1,21,0.3929363265633583,0.865912139415741,1.0,0.38888081908226013,1.0
single_shape,TinyCNN,block02,template_retention_0.1,22,0.357650451362133,0.9180905371904373,1.0,0.35535627603530884,1.0
single_shape,TinyCNN,block02,template_retention_0.1,23,0.32592878490686417,0.9666881561279297,1.0,0.32518717646598816,1.0
single_shape,TinyCNN,block02,template_retention_0.1,24,0.29759812355041504,1.0106977224349976,1.0,0.29830044507980347,1.0
single_shape,TinyCNN,block02,template_retention_0.1,25,0.2725364491343498,1.0495232045650482,1.0,0.2749306559562683,1.0
single_shape,TinyCNN,block02,template_retention_0.1,26,0.2505045086145401,1.0831827819347382,1.0,0.25426894426345825,1.0
single_shape,TinyCNN,block02,template_retention_0.1,27,0.23120523616671562,1.1124368011951447,1.0,0.23565639555454254,1.0
single_shape,TinyCNN,block02,template_retention_0.1,28,0.21413712576031685,1.1371177732944489,1.0,0.21950632333755493,1.0
single_shape,TinyCNN,block02,template_retention_0.1,29,0.19903264567255974,1.1573649942874908,1.0,0.2052878439426422,1.0
single_shape,TinyCNN,block02,template_retention_0.1,30,0.18627438694238663,1.1730915307998657,1.0,0.1930430829524994,1.0
single_shape,TinyCNN,block02,template_retention_0.1,31,0.17466603592038155,1.1846958696842194,1.0,0.1821179986000061,1.0
single_shape,TinyCNN,block02,template_retention_0.1,32,0.1646612137556076,1.1930797696113586,1.0,0.17259201407432556,1.0
single_shape,TinyCNN,block02,template_retention_0.1,33,0.15574850514531136,1.1987895369529724,1.0,0.16381077468395233,1.0
single_shape,TinyCNN,block02,template_retention_0.1,34,0.1476408950984478,1.2022917568683624,1.0,0.15595132112503052,1.0
